"facultyName","subjectName","courseLetters","courseNumbers","courseTitle","courseSummary"
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","102","Greek and Roman Mythology","Survey of classical mythology based on readings in translation from ancient literature. Study of the influence of classical mythology on art, film, literature, and music."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","220","Classical Foundations of Western Literature","A survey of classical Greek and Latin literature in translation from the pre-Homeric period up to late antiquity. This course is designed to provide students with a comprehensive overview of major classical texts that shaped European and British literature from the Middle Ages to the present. Close attention will be paid to the evolution of genres, such as the epic, the lyric, satire, and tragedy. Prerequisites: AUCLA 100 or 102. Note: Credit may be obtained for only one of AUENG 220, 320, AUCLA 220, 320."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","223","History of the Roman Republic","History of the Roman Republic from its beginnings to the Battle of Actium in 31 B.C. Note: Credit may be obtained for only one of AUCLA 223 and AUHIS 207."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","224","History of the Roman Empire","History of the Roman Empire from the time of Augustus to the fall of the west in the fifth century A.D. Note: Credit may be obtained for only one of AUCLA 224 and AUHIS 208."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","294","Selected Topics in Greek and Roman Art and Archaeology Tour","Three-week study tour of ancient Greek and/or Roman sites. Note: Tour costs are the responsibility of the student. Requires payment of additional student instructional support fees. Refer to the Fees Payment Guide in the University Regulations and Information for Students section of the Calendar."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","301","Directed Reading I","Intensive study of a specific area of Classics as defined by the student and a supervising instructor. Prerequisite: Consent of the instructor. Note: An ""Application for Individual Study"" must be completed and approved before registration in each of these courses."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","302","Directed Reading II","Intensive study of a specific area of Classics as defined by the student and a supervising instructor. Prerequisite: Consent of the instructor. Note: An ""Application for Individual Study"" must be completed and approved before registration in each of these courses."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","303","Directed Reading III","Intensive study of a specific area of Classics as defined by the student and a supervising instructor. Prerequisite: Consent of the instructor. Note: An ""Application for Individual Study"" must be completed and approved before registration in each of these courses."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","304","Directed Reading IV","Intensive study of a specific area of Classics as defined by the student and a supervising instructor. Prerequisite: Consent of the instructor. Note: An ""Application for Individual Study"" must be completed and approved before registration in each of these courses."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","305","Directed Reading V","Intensive study of a specific area of Classics as defined by the student and a supervising instructor. Prerequisite: Consent of the instructor. Note: An ""Application for Individual Study"" must be completed and approved before registration in each of these courses."
"Augustana Faculty","Augustana Faculty - Classical Studies","AUCLA","320","Classical Foundations of Western Literature","A survey of classical Greek and Latin literature in translation from the pre-Homeric period up to late antiquity. This course is designed to provide students with a comprehensive overview of major classical texts that shaped European and British literature from the Middle Ages to the present. Close attention will be paid to the evolution of genres, such as the epic, the lyric, satire, and tragedy. Prerequisites: AUCLA 100 or 102. Note: Credit may be obtained for only one of AUENG 220, 320, AUCLA 220, 320."
"Augustana Faculty","Augustana Faculty - Crime and Community","AUCRI","160","Introduction to Crime, Correction, and Community","Introduction to crime and correction in Canada. The theory and practice accompanying law enforcement, trial, correctional intervention, and probation and parole are analyzed by drawing from a range of disciplinary traditions such as ethical reflection, psychological theory, social and political thought, and biological understandings of criminality. Note: Credit may be obtained for only one of AUCRI 160 and AUIDS 160."
"Augustana Faculty","Augustana Faculty - Crime and Community","AUCRI","200","Young Offenders and the Law","Integrative examination of theories of delinquency, the relationship of the young offender to Canadian criminal law, family, drug abuse, child abuse, and recent developments in community-based treatment programs. Prerequisites: One of AUSOC 101, 103, 105, AUIDS 160 or AUCRI 160, or consent of the instructor. Note: Credit may be obtained for only one of AUCRI 200 and AUSOC 200."
"Augustana Faculty","Augustana Faculty - Crime and Community","AUCRI","222","Canadian Social Issues","Introduction to sociological perspectives on social problems. Various theoretical orientations are applied to contemporary Canadian social issues such as poverty, gender issues, aboriginal rights, human sexuality, and regionalism. Prerequisites: One of AUSOC 101, 103, 105, AUIDS 160 or AUCRI 160, or consent of the instructor. Note: Credit may be obtained for only one of AUCRI 222 and AUSOC 222."
"Augustana Faculty","Augustana Faculty - Crime and Community","AUCRI","224","Studies in Deviant Behaviour","Interactionist analysis of processes accompanying the definition of deviance, subculture formation, careers of involvement in deviant activities, and the formal and informal regulation of deviance. Prerequisite: One of AUCRI 160, AUIDS 160, AUSOC 101, 103, 105. Note: Credit may be obtained for only one of AUCRI 224 and AUSOC 224."
"Augustana Faculty","Augustana Faculty - Crime and Community","AUCRI","225","Criminology: A Canadian Perspective","Examination of anthropological and sociological explanations of crime and criminality, including a cross-cultural analysis of the social processes accompanying criminal activities. The course focuses on criminality as defined under Canadian criminal law and the traditional legal systems of Canada's aboriginal peoples. Prerequisite: One of AUCRI 160, AUIDS 160, AUSOC 101, 103, 105. Note: Credit may be obtained for only one of AUCRI 225 and AUSOC 225."
